净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-10-15,4.0011,1.6986,-0.43%,暂停申购,场内卖出,nan
2019-10-14,4.0184,1.7059,1.06%,暂停申购,场内卖出,nan
2019-10-11,3.9764,1.6881,0.97%,暂停申购,场内卖出,nan
2019-10-10,3.9383,1.6719,0.81%,暂停申购,场内卖出,nan
2019-10-09,3.9065,1.6584,0.14%,暂停申购,场内卖出,nan
2019-10-08,3.9010,1.6561,0.59%,暂停申购,场内卖出,nan
2019-09-30,3.8780,1.6463,-0.99%,暂停申购,场内卖出,nan
2019-09-27,3.9168,1.6628,0.30%,暂停申购,场内卖出,nan
2019-09-26,3.9052,1.6579,-0.77%,暂停申购,场内卖出,nan
2019-09-25,3.9355,1.6707,-0.77%,暂停申购,场内卖出,nan
2019-09-24,3.9660,1.6837,0.27%,暂停申购,场内卖出,nan
2019-09-23,3.9553,1.6791,-1.15%,暂停申购,场内卖出,nan
2019-09-20,4.0012,1.6986,0.29%,暂停申购,场内卖出,nan
2019-09-19,3.9898,1.6938,0.36%,暂停申购,场内卖出,nan
2019-09-18,3.9754,1.6877,0.48%,暂停申购,场内卖出,nan
2019-09-17,3.9563,1.6795,-1.67%,暂停申购,场内卖出,nan
2019-09-16,4.0234,1.7080,-0.38%,暂停申购,场内卖出,nan
2019-09-12,4.0387,1.7145,1.07%,暂停申购,场内卖出,nan
2019-09-11,3.9958,1.6963,-0.74%,暂停申购,场内卖出,nan
2019-09-10,4.0254,1.7089,-0.35%,暂停申购,场内卖出,nan
2019-09-09,4.0394,1.7148,0.61%,暂停申购,场内卖出,nan
2019-09-06,4.0148,1.7044,0.59%,暂停申购,场内卖出,nan
2019-09-05,3.9914,1.6944,1.01%,暂停申购,场内卖出,nan
2019-09-04,3.9515,1.6775,0.90%,暂停申购,场内卖出,nan
2019-09-03,3.9161,1.6625,0.13%,暂停申购,场内卖出,nan
2019-09-02,3.9109,1.6603,1.28%,暂停申购,场内卖出,nan
2019-08-30,3.8615,1.6393,0.24%,暂停申购,场内卖出,nan
2019-08-29,3.8522,1.6354,-0.33%,暂停申购,场内卖出,nan
2019-08-28,3.8649,1.6407,-0.38%,暂停申购,场内卖出,nan
2019-08-27,3.8796,1.6470,1.36%,场内买入,场内卖出,nan
2019-08-26,3.8276,1.6249,-1.44%,场内买入,场内卖出,nan
2019-08-23,3.8835,1.6486,0.72%,场内买入,场内卖出,nan
2019-08-22,3.8558,1.6369,0.32%,场内买入,场内卖出,nan
2019-08-21,3.8435,1.6317,-0.16%,场内买入,场内卖出,nan
2019-08-20,3.8496,1.6342,-0.09%,场内买入,场内卖出,nan
2019-08-19,3.8531,1.6357,2.17%,场内买入,场内卖出,nan
2019-08-16,3.7712,1.6010,0.45%,场内买入,场内卖出,nan
2019-08-15,3.7542,1.5937,0.37%,场内买入,场内卖出,nan
2019-08-14,3.7403,1.5878,0.45%,场内买入,场内卖出,nan
2019-08-13,3.7235,1.5807,-0.90%,场内买入,场内卖出,nan
2019-08-12,3.7574,1.5951,1.80%,场内买入,场内卖出,nan
2019-08-09,3.6908,1.5668,-0.97%,场内买入,场内卖出,nan
2019-08-08,3.7268,1.5821,1.34%,场内买入,场内卖出,nan
2019-08-07,3.6777,1.5613,-0.41%,场内买入,场内卖出,nan
2019-08-06,3.6930,1.5678,-1.02%,场内买入,场内卖出,nan
2019-08-05,3.7309,1.5839,-1.91%,场内买入,场内卖出,nan
2019-08-02,3.8035,1.6147,-1.45%,场内买入,场内卖出,nan
2019-08-01,3.8595,1.6385,-0.83%,场内买入,场内卖出,nan
2019-07-31,3.8919,1.6522,-0.87%,场内买入,场内卖出,nan
2019-07-30,3.9262,1.6668,0.42%,场内买入,场内卖出,nan
2019-07-29,3.9097,1.6598,-0.12%,场内买入,场内卖出,nan
2019-07-26,3.9142,1.6617,0.21%,场内买入,场内卖出,nan
2019-07-25,3.9060,1.6582,0.82%,场内买入,场内卖出,nan
2019-07-24,3.8741,1.6446,0.80%,场内买入,场内卖出,nan
2019-07-23,3.8435,1.6317,0.27%,场内买入,场内卖出,nan
2019-07-22,3.8332,1.6273,-0.68%,场内买入,场内卖出,nan
2019-07-19,3.8596,1.6385,1.08%,场内买入,场内卖出,nan
2019-07-18,3.8182,1.6209,-0.91%,场内买入,场内卖出,nan
2019-07-17,3.8531,1.6357,-0.04%,场内买入,场内卖出,nan
